reltime/s,C/mA.h,C/A.h,Ewe/V,soc,soc_cell
11334.620555037982,0.045956365964593,4.5956365964593e-05,0.499747842550277,0.611270516668086,0.6112705124771524
11344.620747587003,0.0459969121097926,4.59969121097926e-05,0.499919682741165,0.6118098252623329,0.6118098210772136
11354.620940135968,0.0460374576976963,4.60374576976963e-05,0.499938786029815,0.6123491264439276,0.6123491222646227
11364.621132684988,0.0460780032893836,4.60780032893836e-05,0.500015139579772,0.6128884276758484,0.6128884235023577
11374.621325233951,0.046118548957541,4.6118548957541e-05,0.500206112861633,0.6134277299249062,0.6134277257572298
11384.621517782973,0.0461590941166495,4.61590941166495e-05,0.500301599502563,0.6139670254030504,0.6139670212411882
11394.621710331994,0.0461996395510553,4.61996395510553e-05,0.500091552734375,0.6145063245429532,0.6145063203869052
11404.621902880956,0.0462401849947896,4.62401849947896e-05,0.500148832798004,0.6150456238069354,0.6150456196567017
11414.62209542998,0.0462807306722408,4.62807306722408e-05,0.500206112861633,0.6155849261796109,0.6155849220351914
11424.622287979,0.0463212758327979,4.63212758327979e-05,0.50047343969345,0.6161242216770232,0.616124217538418
11434.622480527963,0.0463618211877978,4.63618211877978e-05,0.50047343969345,0.6166635197607396,0.6166635156279486
11444.622673076983,0.0464023668418088,4.64023668418088e-05,0.50037795305252,0.6172028218216346,0.6172028176946578
11454.622865626996,0.0464429125805973,4.6442912580597306e-05,0.500416159629821,0.6177421250101642,0.6177421208890018
